Iso3,indicator_code,year,value
BRA,AG.LND.FRST.ZS,1990,70.4580205643839
BRA,AG.LND.FRST.ZS,1991,70.0056543680771
BRA,AG.LND.FRST.ZS,1992,69.5532881717703
BRA,AG.LND.FRST.ZS,1993,69.1009219754634
BRA,AG.LND.FRST.ZS,1994,68.6485557791566
BRA,AG.LND.FRST.ZS,1995,68.1961895828498
BRA,AG.LND.FRST.ZS,1996,67.7438233865429
BRA,AG.LND.FRST.ZS,1997,67.2914571902361
BRA,AG.LND.FRST.ZS,1998,66.8390909939293
BRA,AG.LND.FRST.ZS,1999,66.3867247976224
BRA,AG.LND.FRST.ZS,2000,65.9343586013156
BRA,AG.LND.FRST.ZS,2001,65.4616708980706
BRA,AG.LND.FRST.ZS,2002,64.9889831948257
BRA,AG.LND.FRST.ZS,2003,64.5162954915806
BRA,AG.LND.FRST.ZS,2004,64.0436077883357
BRA,AG.LND.FRST.ZS,2005,63.5709200850907
BRA,AG.LND.FRST.ZS,2006,63.0982323818457
BRA,AG.LND.FRST.ZS,2007,62.6255446786007
BRA,AG.LND.FRST.ZS,2008,62.1528569753558
BRA,AG.LND.FRST.ZS,2009,61.6801692721108
BRA,AG.LND.FRST.ZS,2010,61.2074815688658
BRA,AG.LND.FRST.ZS,2011,61.023328156743
BRA,AG.LND.FRST.ZS,2012,60.8391747446202
BRA,AG.LND.FRST.ZS,2013,60.6550213324974
BRA,AG.LND.FRST.ZS,2014,60.4708679203746
BRA,AG.LND.FRST.ZS,2015,60.2867384370207
BRA,AG.LND.FRST.ZS,2016,60.0710205859198
BRA,AG.LND.FRST.ZS,2017,59.8329293359527
BRA,AG.LND.FRST.ZS,2018,59.7083800941358
BRA,AG.LND.FRST.ZS,2019,59.5585860011916
BRA,AG.LND.FRST.ZS,2020,59.4174780513368
BRA,AG.LND.FRST.ZS,2021,59.2704836243471
BRA,AG.LND.FRST.ZS,2022,59.1275092305226
BRA,AG.LND.FRST.ZS,2023,58.9818729765235
KOR,AG.LND.FRST.ZS,1990,67.9141613103877
KOR,AG.LND.FRST.ZS,1991,67.8364088741447
KOR,AG.LND.FRST.ZS,1992,67.7586564379017
KOR,AG.LND.FRST.ZS,1993,67.6809040016587
KOR,AG.LND.FRST.ZS,1994,67.6031515654157
KOR,AG.LND.FRST.ZS,1995,67.5253991291727
KOR,AG.LND.FRST.ZS,1996,67.4476466929297
KOR,AG.LND.FRST.ZS,1997,67.3698942566867
KOR,AG.LND.FRST.ZS,1998,67.2921418204437
KOR,AG.LND.FRST.ZS,1999,67.2143893842007
KOR,AG.LND.FRST.ZS,2000,67.1366369479577
KOR,AG.LND.FRST.ZS,2001,66.8503204465578
KOR,AG.LND.FRST.ZS,2002,66.7238351069325
KOR,AG.LND.FRST.ZS,2003,66.625
KOR,AG.LND.FRST.ZS,2004,66.5193141912828
KOR,AG.LND.FRST.ZS,2005,66.4068146618482
KOR,AG.LND.FRST.ZS,2006,66.2943848059455
KOR,AG.LND.FRST.ZS,2007,66.1751960379695
KOR,AG.LND.FRST.ZS,2008,66.0356737808021
KOR,AG.LND.FRST.ZS,2009,65.8963527714816
KOR,AG.LND.FRST.ZS,2010,65.7098765432099
KOR,AG.LND.FRST.ZS,2011,65.6137462701924
KOR,AG.LND.FRST.ZS,2012,65.4300688521221
KOR,AG.LND.FRST.ZS,2013,65.2495227146758
KOR,AG.LND.FRST.ZS,2014,65.1442060966848
KOR,AG.LND.FRST.ZS,2015,65.0315562625071
KOR,AG.LND.FRST.ZS,2016,64.8791145667716
KOR,AG.LND.FRST.ZS,2017,64.783099169316
KOR,AG.LND.FRST.ZS,2018,64.6739130434783
KOR,AG.LND.FRST.ZS,2019,64.5184426229508
KOR,AG.LND.FRST.ZS,2020,64.4159836065574
KOR,AG.LND.FRST.ZS,2021,64.3135245901639
KOR,AG.LND.FRST.ZS,2022,64.2110655737705
KOR,AG.LND.FRST.ZS,2023,64.108606557377
POL,AG.LND.FRST.ZS,1990,28.9986613993274
POL,AG.LND.FRST.ZS,1991,29.056449769826
POL,AG.LND.FRST.ZS,1992,29.1142381403245
POL,AG.LND.FRST.ZS,1993,29.1720265108231
POL,AG.LND.FRST.ZS,1994,29.2298148813216
POL,AG.LND.FRST.ZS,1995,29.2876032518202
POL,AG.LND.FRST.ZS,1996,29.3453916223187
POL,AG.LND.FRST.ZS,1997,29.4031799928173
POL,AG.LND.FRST.ZS,1998,29.4609683633158
POL,AG.LND.FRST.ZS,1999,29.5187567338144
POL,AG.LND.FRST.ZS,2000,29.5765451043129
POL,AG.LND.FRST.ZS,2001,29.6646968559209
POL,AG.LND.FRST.ZS,2002,29.7528486075288
POL,AG.LND.FRST.ZS,2003,29.8458725182863
POL,AG.LND.FRST.ZS,2004,29.9252440178892
POL,AG.LND.FRST.ZS,2005,30.0133842588059
POL,AG.LND.FRST.ZS,2006,30.1025071820319
POL,AG.LND.FRST.ZS,2007,30.1906503003395
POL,AG.LND.FRST.ZS,2008,30.2807704864512
POL,AG.LND.FRST.ZS,2009,30.3709024422097
POL,AG.LND.FRST.ZS,2010,30.4590570719603
POL,AG.LND.FRST.ZS,2011,30.5234627567515
POL,AG.LND.FRST.ZS,2012,30.5838939324669
POL,AG.LND.FRST.ZS,2013,30.6443290552235
POL,AG.LND.FRST.ZS,2014,30.7057709265489
POL,AG.LND.FRST.ZS,2015,30.7652111434077
POL,AG.LND.FRST.ZS,2016,30.8142003331265
POL,AG.LND.FRST.ZS,2017,30.8533916849015
POL,AG.LND.FRST.ZS,2018,30.8946010386387
POL,AG.LND.FRST.ZS,2019,30.939858220901
POL,AG.LND.FRST.ZS,2020,30.9770358997811
POL,AG.LND.FRST.ZS,2021,31.0192747468148
POL,AG.LND.FRST.ZS,2022,31.0594923061845
POL,AG.LND.FRST.ZS,2023,31.0804192379273
KOR,POL.EPS,2012,3
KOR,POL.EPS,2013,3
KOR,POL.EPS,2016,3
KOR,POL.EPS,2017,3
POL,POL.EPS,2011,3
KOR,POL.EPS,1990,0.083333336
KOR,POL.EPS,1991,0.33333334
KOR,POL.EPS,1992,0.33333334
KOR,POL.EPS,1993,0.33333334
KOR,POL.EPS,1994,0.33333334
KOR,POL.EPS,1995,0.33333334
KOR,POL.EPS,1996,0.75
KOR,POL.EPS,1997,0.75
KOR,POL.EPS,1998,0.75
KOR,POL.EPS,1999,0.83333331
KOR,POL.EPS,2000,0.8888889
KOR,POL.EPS,2001,0.8888889
KOR,POL.EPS,2002,1.3888888
KOR,POL.EPS,2003,1.8055556
KOR,POL.EPS,2004,2.2222223
KOR,POL.EPS,2005,3.1388888
KOR,POL.EPS,2006,3.3055556
KOR,POL.EPS,2007,3.3055556
KOR,POL.EPS,2008,3.1388888
KOR,POL.EPS,2009,3.3055556
KOR,POL.EPS,2010,3.3888888
KOR,POL.EPS,2011,3.6111112
KOR,POL.EPS,2014,2.8333333
KOR,POL.EPS,2015,2.9444444
KOR,POL.EPS,2018,3.1111112
KOR,POL.EPS,2019,3.1666667
KOR,POL.EPS,2020,3.1666667
POL,POL.EPS,1990,0.58333331
POL,POL.EPS,1991,0.52777779
POL,POL.EPS,1992,0.58333331
POL,POL.EPS,1993,0.6388889
POL,POL.EPS,1994,0.6388889
POL,POL.EPS,1995,0.75
POL,POL.EPS,1996,0.75
POL,POL.EPS,1997,0.75
POL,POL.EPS,1998,0.80555552
POL,POL.EPS,1999,0.80555552
POL,POL.EPS,2000,1.1388888
POL,POL.EPS,2001,1.2777778
POL,POL.EPS,2002,1.2777778
POL,POL.EPS,2003,1.2777778
POL,POL.EPS,2004,1.3333334
POL,POL.EPS,2005,2.0833333
POL,POL.EPS,2006,2.3611112
POL,POL.EPS,2007,2.25
POL,POL.EPS,2008,2.5833333
POL,POL.EPS,2009,2.7777777
POL,POL.EPS,2010,2.9444444
POL,POL.EPS,2012,2.7222223
POL,POL.EPS,2013,2.8888888
POL,POL.EPS,2014,2.9444444
POL,POL.EPS,2015,2.9444444
POL,POL.EPS,2016,2.8333333
POL,POL.EPS,2017,2.8888888
POL,POL.EPS,2018,3.0555556
POL,POL.EPS,2019,3.4166667
POL,POL.EPS,2020,3.4722223
BRA,POL.EPS,1990,0.16666667
BRA,POL.EPS,1991,0.16666667
BRA,POL.EPS,1992,0.16666667
BRA,POL.EPS,1993,0.16666667
BRA,POL.EPS,1994,0.16666667
BRA,POL.EPS,1995,0.22222222
BRA,POL.EPS,1996,0.22222222
BRA,POL.EPS,1997,0.22222222
BRA,POL.EPS,1998,0.22222222
BRA,POL.EPS,1999,0.22222222
BRA,POL.EPS,2000,0.22222222
BRA,POL.EPS,2001,0.27777779
BRA,POL.EPS,2002,0.83333331
BRA,POL.EPS,2003,0.75
BRA,POL.EPS,2004,0.55555558
BRA,POL.EPS,2005,0.55555558
BRA,POL.EPS,2006,0.55555558
BRA,POL.EPS,2007,0.22222222
BRA,POL.EPS,2008,0.22222222
BRA,POL.EPS,2009,0.22222222
BRA,POL.EPS,2010,0.22222222
BRA,POL.EPS,2011,0.16666667
BRA,POL.EPS,2012,0.25
BRA,POL.EPS,2013,0.58333331
BRA,POL.EPS,2014,0.58333331
BRA,POL.EPS,2015,0.6388889
BRA,POL.EPS,2016,0.8888889
BRA,POL.EPS,2017,0.8888889
BRA,POL.EPS,2018,0.8888889
BRA,POL.EPS,2019,0.8888889
BRA,POL.EPS,2020,0.8888889
KOR,POL.CO2TAX,1990,0
KOR,POL.CO2TAX,1991,0
KOR,POL.CO2TAX,1992,0
KOR,POL.CO2TAX,1993,0
KOR,POL.CO2TAX,1994,0
KOR,POL.CO2TAX,1995,0
KOR,POL.CO2TAX,1996,0
KOR,POL.CO2TAX,1997,0
KOR,POL.CO2TAX,1998,0
KOR,POL.CO2TAX,1999,0
KOR,POL.CO2TAX,2000,0
KOR,POL.CO2TAX,2001,0
KOR,POL.CO2TAX,2002,0
KOR,POL.CO2TAX,2003,0
KOR,POL.CO2TAX,2004,0
KOR,POL.CO2TAX,2005,0
KOR,POL.CO2TAX,2006,0
KOR,POL.CO2TAX,2007,0
KOR,POL.CO2TAX,2008,0
KOR,POL.CO2TAX,2009,0
KOR,POL.CO2TAX,2010,0
KOR,POL.CO2TAX,2011,0
KOR,POL.CO2TAX,2012,0
KOR,POL.CO2TAX,2013,0
KOR,POL.CO2TAX,2014,0
KOR,POL.CO2TAX,2015,0
KOR,POL.CO2TAX,2016,0
KOR,POL.CO2TAX,2017,0
KOR,POL.CO2TAX,2018,0
KOR,POL.CO2TAX,2019,0
KOR,POL.CO2TAX,2020,0
BRA,POL.CO2TAX,1990,0
BRA,POL.CO2TAX,1991,0
BRA,POL.CO2TAX,1992,0
BRA,POL.CO2TAX,1993,0
BRA,POL.CO2TAX,1994,0
BRA,POL.CO2TAX,1995,0
BRA,POL.CO2TAX,1996,0
BRA,POL.CO2TAX,1997,0
BRA,POL.CO2TAX,1998,0
BRA,POL.CO2TAX,1999,0
BRA,POL.CO2TAX,2000,0
BRA,POL.CO2TAX,2001,0
BRA,POL.CO2TAX,2002,0
BRA,POL.CO2TAX,2003,0
BRA,POL.CO2TAX,2004,0
BRA,POL.CO2TAX,2005,0
BRA,POL.CO2TAX,2006,0
BRA,POL.CO2TAX,2007,0
BRA,POL.CO2TAX,2008,0
BRA,POL.CO2TAX,2009,0
BRA,POL.CO2TAX,2010,0
BRA,POL.CO2TAX,2011,0
BRA,POL.CO2TAX,2012,0
BRA,POL.CO2TAX,2013,0
BRA,POL.CO2TAX,2014,0
BRA,POL.CO2TAX,2015,0
BRA,POL.CO2TAX,2016,0
BRA,POL.CO2TAX,2017,0
BRA,POL.CO2TAX,2018,0
BRA,POL.CO2TAX,2019,0
BRA,POL.CO2TAX,2020,0
POL,POL.CO2TAX,1990,1
POL,POL.CO2TAX,1991,1
POL,POL.CO2TAX,1992,1
POL,POL.CO2TAX,1993,1
POL,POL.CO2TAX,1994,1
POL,POL.CO2TAX,1995,1
POL,POL.CO2TAX,1996,1
POL,POL.CO2TAX,1997,1
POL,POL.CO2TAX,1998,1
POL,POL.CO2TAX,1999,1
POL,POL.CO2TAX,2000,1
POL,POL.CO2TAX,2001,1
POL,POL.CO2TAX,2002,1
POL,POL.CO2TAX,2003,1
POL,POL.CO2TAX,2004,1
POL,POL.CO2TAX,2005,1
POL,POL.CO2TAX,2006,1
POL,POL.CO2TAX,2007,1
POL,POL.CO2TAX,2008,1
POL,POL.CO2TAX,2009,1
POL,POL.CO2TAX,2010,1
POL,POL.CO2TAX,2011,1
POL,POL.CO2TAX,2012,1
POL,POL.CO2TAX,2013,1
POL,POL.CO2TAX,2014,1
POL,POL.CO2TAX,2015,1
POL,POL.CO2TAX,2016,1
POL,POL.CO2TAX,2017,1
POL,POL.CO2TAX,2018,1
POL,POL.CO2TAX,2019,1
POL,POL.CO2TAX,2020,1
KOR,POL.CO2ETS,1990,0
KOR,POL.CO2ETS,1991,0
KOR,POL.CO2ETS,1992,0
KOR,POL.CO2ETS,1993,0
KOR,POL.CO2ETS,1994,0
KOR,POL.CO2ETS,1995,0
KOR,POL.CO2ETS,1996,0
KOR,POL.CO2ETS,1997,0
KOR,POL.CO2ETS,1998,0
KOR,POL.CO2ETS,1999,0
KOR,POL.CO2ETS,2000,0
KOR,POL.CO2ETS,2001,0
KOR,POL.CO2ETS,2002,0
KOR,POL.CO2ETS,2003,0
KOR,POL.CO2ETS,2004,0
KOR,POL.CO2ETS,2005,0
KOR,POL.CO2ETS,2006,0
KOR,POL.CO2ETS,2007,0
KOR,POL.CO2ETS,2008,0
KOR,POL.CO2ETS,2009,0
KOR,POL.CO2ETS,2010,0
KOR,POL.CO2ETS,2011,0
KOR,POL.CO2ETS,2012,0
KOR,POL.CO2ETS,2013,0
KOR,POL.CO2ETS,2014,0
POL,POL.CO2ETS,1990,0
POL,POL.CO2ETS,1991,0
POL,POL.CO2ETS,1992,0
POL,POL.CO2ETS,1993,0
POL,POL.CO2ETS,1994,0
POL,POL.CO2ETS,1995,0
POL,POL.CO2ETS,1996,0
POL,POL.CO2ETS,1997,0
POL,POL.CO2ETS,1998,0
POL,POL.CO2ETS,1999,0
POL,POL.CO2ETS,2000,0
POL,POL.CO2ETS,2001,0
POL,POL.CO2ETS,2002,0
POL,POL.CO2ETS,2003,0
POL,POL.CO2ETS,2004,0
POL,POL.CO2ETS,2005,0
BRA,POL.CO2ETS,1990,0
BRA,POL.CO2ETS,1991,0
BRA,POL.CO2ETS,1992,0
BRA,POL.CO2ETS,1993,0
BRA,POL.CO2ETS,1994,0
BRA,POL.CO2ETS,1995,0
BRA,POL.CO2ETS,1996,0
BRA,POL.CO2ETS,1997,0
BRA,POL.CO2ETS,1998,0
BRA,POL.CO2ETS,1999,0
BRA,POL.CO2ETS,2000,0
BRA,POL.CO2ETS,2001,0
BRA,POL.CO2ETS,2002,0
BRA,POL.CO2ETS,2003,0
BRA,POL.CO2ETS,2004,0
BRA,POL.CO2ETS,2005,0
BRA,POL.CO2ETS,2006,0
BRA,POL.CO2ETS,2007,0
BRA,POL.CO2ETS,2008,0
BRA,POL.CO2ETS,2009,0
BRA,POL.CO2ETS,2010,0
BRA,POL.CO2ETS,2011,0
BRA,POL.CO2ETS,2012,0
BRA,POL.CO2ETS,2013,0
BRA,POL.CO2ETS,2014,0
BRA,POL.CO2ETS,2015,0
BRA,POL.CO2ETS,2016,0
BRA,POL.CO2ETS,2017,0
BRA,POL.CO2ETS,2018,0
BRA,POL.CO2ETS,2019,0
BRA,POL.CO2ETS,2020,0
KOR,POL.CO2ETS,2015,1
POL,POL.CO2ETS,2007,1
POL,POL.CO2ETS,2012,1
POL,POL.CO2ETS,2013,1
POL,POL.CO2ETS,2014,1
POL,POL.CO2ETS,2015,1
POL,POL.CO2ETS,2016,1
POL,POL.CO2ETS,2017,1
KOR,POL.CO2ETS,2018,3
KOR,POL.CO2ETS,2019,3
KOR,POL.CO2ETS,2020,3
POL,POL.CO2ETS,2011,3
POL,POL.CO2ETS,2019,3
POL,POL.CO2ETS,2020,3
POL,POL.CO2ETS,2006,4
POL,POL.CO2ETS,2008,4
KOR,POL.CO2ETS,2016,2
KOR,POL.CO2ETS,2017,2
POL,POL.CO2ETS,2009,2
POL,POL.CO2ETS,2010,2
POL,POL.CO2ETS,2018,2
KOR,POL.DIESEL,1990,0
KOR,POL.DIESEL,1991,0
KOR,POL.DIESEL,1992,0
KOR,POL.DIESEL,1993,0
KOR,POL.DIESEL,1994,0
KOR,POL.DIESEL,1995,0
KOR,POL.DIESEL,1996,0
KOR,POL.DIESEL,1997,0
KOR,POL.DIESEL,1998,0
KOR,POL.DIESEL,1999,0
BRA,POL.DIESEL,1990,0
BRA,POL.DIESEL,1991,0
BRA,POL.DIESEL,1992,0
BRA,POL.DIESEL,1993,0
BRA,POL.DIESEL,1994,0
BRA,POL.DIESEL,2011,0
BRA,POL.DIESEL,2012,0
BRA,POL.DIESEL,2013,0
BRA,POL.DIESEL,2014,0
KOR,POL.DIESEL,2000,1
KOR,POL.DIESEL,2001,1
KOR,POL.DIESEL,2002,1
KOR,POL.DIESEL,2003,1
KOR,POL.DIESEL,2004,1
KOR,POL.DIESEL,2005,1
KOR,POL.DIESEL,2006,1
KOR,POL.DIESEL,2007,1
KOR,POL.DIESEL,2008,1
KOR,POL.DIESEL,2009,1
KOR,POL.DIESEL,2010,1
POL,POL.DIESEL,1991,1
BRA,POL.DIESEL,1995,1
BRA,POL.DIESEL,1996,1
BRA,POL.DIESEL,1997,1
BRA,POL.DIESEL,1998,1
BRA,POL.DIESEL,1999,1
BRA,POL.DIESEL,2000,1
BRA,POL.DIESEL,2004,1
BRA,POL.DIESEL,2005,1
BRA,POL.DIESEL,2006,1
BRA,POL.DIESEL,2007,1
BRA,POL.DIESEL,2008,1
BRA,POL.DIESEL,2009,1
BRA,POL.DIESEL,2010,1
BRA,POL.DIESEL,2015,1
BRA,POL.DIESEL,2016,1
BRA,POL.DIESEL,2017,1
BRA,POL.DIESEL,2018,1
BRA,POL.DIESEL,2019,1
BRA,POL.DIESEL,2020,1
BRA,POL.DIESEL,2002,6
KOR,POL.DIESEL,2015,3
KOR,POL.DIESEL,2016,3
KOR,POL.DIESEL,2017,3
KOR,POL.DIESEL,2018,3
POL,POL.DIESEL,1993,3
POL,POL.DIESEL,1994,3
POL,POL.DIESEL,1995,3
POL,POL.DIESEL,1996,3
POL,POL.DIESEL,1997,3
POL,POL.DIESEL,2005,3
POL,POL.DIESEL,2006,3
POL,POL.DIESEL,2007,3
POL,POL.DIESEL,2008,3
POL,POL.DIESEL,2009,3
POL,POL.DIESEL,2010,3
POL,POL.DIESEL,2011,3
POL,POL.DIESEL,2012,3
POL,POL.DIESEL,2013,3
POL,POL.DIESEL,2014,3
POL,POL.DIESEL,2018,3
POL,POL.DIESEL,2019,3
BRA,POL.DIESEL,2003,3
KOR,POL.DIESEL,2019,4
KOR,POL.DIESEL,2020,4
POL,POL.DIESEL,1998,4
POL,POL.DIESEL,1999,4
POL,POL.DIESEL,2000,4
POL,POL.DIESEL,2001,4
POL,POL.DIESEL,2002,4
POL,POL.DIESEL,2003,4
POL,POL.DIESEL,2004,4
POL,POL.DIESEL,2015,4
POL,POL.DIESEL,2016,4
POL,POL.DIESEL,2017,4
POL,POL.DIESEL,2020,4
KOR,POL.DIESEL,2011,2
KOR,POL.DIESEL,2012,2
KOR,POL.DIESEL,2013,2
KOR,POL.DIESEL,2014,2
POL,POL.DIESEL,1990,2
POL,POL.DIESEL,1992,2
BRA,POL.DIESEL,2001,2
KOR,POL.EML_NOX,1990,0
BRA,POL.EML_NOX,1990,0
BRA,POL.EML_NOX,1991,0
BRA,POL.EML_NOX,1992,0
BRA,POL.EML_NOX,1993,0
BRA,POL.EML_NOX,1994,0
BRA,POL.EML_NOX,1995,0
BRA,POL.EML_NOX,1996,0
BRA,POL.EML_NOX,1997,0
BRA,POL.EML_NOX,1998,0
BRA,POL.EML_NOX,1999,0
BRA,POL.EML_NOX,2000,0
BRA,POL.EML_NOX,2001,0
BRA,POL.EML_NOX,2002,0
BRA,POL.EML_NOX,2003,0
BRA,POL.EML_NOX,2004,0
BRA,POL.EML_NOX,2005,0
BRA,POL.EML_NOX,2006,0
BRA,POL.EML_NOX,2007,0
BRA,POL.EML_NOX,2008,0
BRA,POL.EML_NOX,2009,0
BRA,POL.EML_NOX,2010,0
BRA,POL.EML_NOX,2011,0
BRA,POL.EML_NOX,2012,0
BRA,POL.EML_NOX,2013,0
BRA,POL.EML_NOX,2014,0
BRA,POL.EML_NOX,2015,0
BRA,POL.EML_NOX,2016,0
BRA,POL.EML_NOX,2017,0
BRA,POL.EML_NOX,2018,0
BRA,POL.EML_NOX,2019,0
BRA,POL.EML_NOX,2020,0
KOR,POL.EML_NOX,1991,1
KOR,POL.EML_NOX,1992,1
KOR,POL.EML_NOX,1993,1
KOR,POL.EML_NOX,1994,1
KOR,POL.EML_NOX,1995,1
KOR,POL.EML_NOX,1996,1
KOR,POL.EML_NOX,1997,1
KOR,POL.EML_NOX,1998,1
KOR,POL.EML_NOX,1999,1
KOR,POL.EML_NOX,2000,1
KOR,POL.EML_NOX,2001,1
KOR,POL.EML_NOX,2002,1
KOR,POL.EML_NOX,2003,1
KOR,POL.EML_NOX,2004,1
POL,POL.EML_NOX,1990,1
POL,POL.EML_NOX,1991,1
POL,POL.EML_NOX,1992,1
POL,POL.EML_NOX,1993,1
POL,POL.EML_NOX,1994,1
POL,POL.EML_NOX,1995,1
POL,POL.EML_NOX,1996,1
POL,POL.EML_NOX,1997,1
POL,POL.EML_NOX,1998,1
POL,POL.EML_NOX,1999,1
POL,POL.EML_NOX,2000,1
POL,POL.EML_NOX,2001,1
POL,POL.EML_NOX,2002,1
POL,POL.EML_NOX,2003,1
POL,POL.EML_NOX,2004,1
KOR,POL.EML_NOX,2005,5
KOR,POL.EML_NOX,2006,5
KOR,POL.EML_NOX,2007,5
KOR,POL.EML_NOX,2008,5
KOR,POL.EML_NOX,2009,5
KOR,POL.EML_NOX,2010,5
KOR,POL.EML_NOX,2011,5
KOR,POL.EML_NOX,2012,5
KOR,POL.EML_NOX,2013,5
KOR,POL.EML_NOX,2014,5
KOR,POL.EML_NOX,2015,5
KOR,POL.EML_NOX,2016,5
KOR,POL.EML_NOX,2017,5
KOR,POL.EML_NOX,2018,5
KOR,POL.EML_NOX,2019,5
KOR,POL.EML_NOX,2020,5
POL,POL.EML_NOX,2005,5
POL,POL.EML_NOX,2006,5
POL,POL.EML_NOX,2007,5
POL,POL.EML_NOX,2008,5
POL,POL.EML_NOX,2009,5
POL,POL.EML_NOX,2010,5
POL,POL.EML_NOX,2011,5
POL,POL.EML_NOX,2012,5
POL,POL.EML_NOX,2013,5
POL,POL.EML_NOX,2014,5
POL,POL.EML_NOX,2015,5
POL,POL.EML_NOX,2016,5
POL,POL.EML_NOX,2017,5
POL,POL.EML_NOX,2018,5
POL,POL.EML_NOX,2019,5
POL,POL.EML_NOX,2020,5
KOR,POL.EML_PM,1990,0
POL,POL.EML_PM,1990,0
POL,POL.EML_PM,1991,0
POL,POL.EML_PM,1992,0
POL,POL.EML_PM,1993,0
POL,POL.EML_PM,1994,0
POL,POL.EML_PM,1995,0
POL,POL.EML_PM,1996,0
POL,POL.EML_PM,1997,0
POL,POL.EML_PM,1998,0
POL,POL.EML_PM,1999,0
POL,POL.EML_PM,2000,0
KOR,POL.EML_PM,1991,1
KOR,POL.EML_PM,1992,1
KOR,POL.EML_PM,1993,1
KOR,POL.EML_PM,1994,1
KOR,POL.EML_PM,1995,1
KOR,POL.EML_PM,1996,1
KOR,POL.EML_PM,1997,1
KOR,POL.EML_PM,1998,1
KOR,POL.EML_PM,1999,1
KOR,POL.EML_PM,2000,1
KOR,POL.EML_PM,2001,1
KOR,POL.EML_PM,2002,1
KOR,POL.EML_PM,2003,1
KOR,POL.EML_PM,2004,1
POL,POL.EML_PM,2001,1
POL,POL.EML_PM,2002,1
POL,POL.EML_PM,2003,1
POL,POL.EML_PM,2004,1
BRA,POL.EML_PM,1990,1
BRA,POL.EML_PM,1991,1
BRA,POL.EML_PM,1992,1
BRA,POL.EML_PM,1993,1
BRA,POL.EML_PM,1994,1
BRA,POL.EML_PM,1995,1
BRA,POL.EML_PM,1996,1
BRA,POL.EML_PM,1997,1
BRA,POL.EML_PM,1998,1
BRA,POL.EML_PM,1999,1
BRA,POL.EML_PM,2000,1
BRA,POL.EML_PM,2001,1
BRA,POL.EML_PM,2002,1
BRA,POL.EML_PM,2003,1
BRA,POL.EML_PM,2004,1
BRA,POL.EML_PM,2005,1
BRA,POL.EML_PM,2006,1
BRA,POL.EML_PM,2007,1
BRA,POL.EML_PM,2008,1
BRA,POL.EML_PM,2009,1
BRA,POL.EML_PM,2010,1
BRA,POL.EML_PM,2011,1
BRA,POL.EML_PM,2012,1
BRA,POL.EML_PM,2013,1
BRA,POL.EML_PM,2014,1
BRA,POL.EML_PM,2015,1
BRA,POL.EML_PM,2016,1
BRA,POL.EML_PM,2017,1
BRA,POL.EML_PM,2018,1
BRA,POL.EML_PM,2019,1
BRA,POL.EML_PM,2020,1
KOR,POL.EML_PM,2005,6
KOR,POL.EML_PM,2006,6
KOR,POL.EML_PM,2007,6
KOR,POL.EML_PM,2008,6
KOR,POL.EML_PM,2009,6
KOR,POL.EML_PM,2010,6
KOR,POL.EML_PM,2011,6
KOR,POL.EML_PM,2012,6
KOR,POL.EML_PM,2013,6
KOR,POL.EML_PM,2014,6
KOR,POL.EML_PM,2015,6
KOR,POL.EML_PM,2016,6
KOR,POL.EML_PM,2017,6
KOR,POL.EML_PM,2018,6
KOR,POL.EML_PM,2019,6
KOR,POL.EML_PM,2020,6
POL,POL.EML_PM,2013,6
POL,POL.EML_PM,2014,6
POL,POL.EML_PM,2015,6
POL,POL.EML_PM,2016,6
POL,POL.EML_PM,2017,6
POL,POL.EML_PM,2018,6
POL,POL.EML_PM,2019,6
POL,POL.EML_PM,2020,6
POL,POL.EML_PM,2005,4
POL,POL.EML_PM,2006,4
POL,POL.EML_PM,2007,4
POL,POL.EML_PM,2008,4
POL,POL.EML_PM,2009,4
POL,POL.EML_PM,2010,4
POL,POL.EML_PM,2011,4
POL,POL.EML_PM,2012,4
KOR,POL.EML_SOX,1990,0
KOR,POL.EML_SOX,1991,1
KOR,POL.EML_SOX,1992,1
KOR,POL.EML_SOX,1993,1
KOR,POL.EML_SOX,1994,1
KOR,POL.EML_SOX,1995,1
BRA,POL.EML_SOX,1990,1
BRA,POL.EML_SOX,1991,1
BRA,POL.EML_SOX,1992,1
BRA,POL.EML_SOX,1993,1
BRA,POL.EML_SOX,1994,1
BRA,POL.EML_SOX,1995,1
BRA,POL.EML_SOX,1996,1
BRA,POL.EML_SOX,1997,1
BRA,POL.EML_SOX,1998,1
BRA,POL.EML_SOX,1999,1
BRA,POL.EML_SOX,2000,1
BRA,POL.EML_SOX,2001,1
BRA,POL.EML_SOX,2002,1
BRA,POL.EML_SOX,2003,1
BRA,POL.EML_SOX,2004,1
BRA,POL.EML_SOX,2005,1
BRA,POL.EML_SOX,2006,1
BRA,POL.EML_SOX,2007,1
BRA,POL.EML_SOX,2008,1
BRA,POL.EML_SOX,2009,1
BRA,POL.EML_SOX,2010,1
BRA,POL.EML_SOX,2011,1
BRA,POL.EML_SOX,2012,1
BRA,POL.EML_SOX,2013,1
BRA,POL.EML_SOX,2014,1
BRA,POL.EML_SOX,2015,1
BRA,POL.EML_SOX,2016,1
BRA,POL.EML_SOX,2017,1
BRA,POL.EML_SOX,2018,1
BRA,POL.EML_SOX,2019,1
BRA,POL.EML_SOX,2020,1
KOR,POL.EML_SOX,2005,5
KOR,POL.EML_SOX,2006,5
KOR,POL.EML_SOX,2007,5
KOR,POL.EML_SOX,2008,5
